loan_id,original_loan_amount,loan_to_value_ratio,debt_to_income_ratio,credit_score,current_loan_balance,monthly_payment,prepayment_penalty_flag,property_type,occupancy_status,loan_purpose,number_of_borrowers,first_time_homebuyer_flag,servicer_name,current_interest_rate,zero_balance_code,zero_balance_date
LOAN_005131,384383.9509641737,57.801747544388135,31.7104406892415,743.9141986433516,267275.3459786989,1700.169279763266,Y,CO,P,P,2,N,CHASE,4.930739173866236,03,2024-10-16
LOAN_005132,339263.4115650968,64.9926067490051,24.72983012616693,807.8658462174724,165134.46843712917,1299.3075031430274,N,SF,S,P,3,N,WELLS FARGO,4.874132464283832,03,2024-09-10
LOAN_005133,345358.55235092185,75.49834857775438,22.272611970499764,781.561438396593,295866.7259797021,1718.7177135131146,N,SF,P,R,3,N,WELLS FARGO,5.8493152541867905,03,2024-10-10
LOAN_005134,141777.68332535223,80.38104215994925,43.04602703347325,622.9524589154071,272779.48841964,981.0229670436457,N,PU,P,C,1,N,WELLS FARGO,4.104221495477846,03,2024-03-16
LOAN_005135,305022.76991656807,100.0,42.766941993396486,704.8854196848827,53692.257917512296,570.7328617556985,N,SF,P,P,2,Y,QUICKEN,5.335591623935244,03,2024-01-13
LOAN_005136,347950.7548001609,66.93890431644279,44.49309122868675,675.8344735152363,338768.5645507825,1299.4538997493391,Y,SF,P,C,2,N,CHASE,6.67617535705487,03,2024-12-23
LOAN_005137,372894.11945704505,86.61938452912726,29.671616493440528,812.1978787141663,318428.0019686065,605.9117472876599,Y,SF,P,C,2,N,BANK OF AMERICA,4.885692237715944,03,2024-02-07
LOAN_005138,230764.9225766206,79.58940036656755,40.37806941527105,673.566235937166,205548.66694520632,1466.5663982997626,N,CO,P,P,3,Y,CHASE,5.30871915863124,15,2024-02-22
LOAN_005139,234096.07251113548,94.43996505959684,29.5116060887393,659.8252022952125,272497.4286253086,931.6487935450665,N,CO,P,C,1,N,BANK OF AMERICA,4.394108056222717,03,2024-07-03
LOAN_005140,242589.93247164018,83.64343079393439,21.16944878391641,802.1345659577312,130500.66071388863,937.6500749168343,N,SF,S,P,1,Y,WELLS FARGO,4.014527742699763,09,2024-09-14
LOAN_005141,353641.38998913433,59.87277859070525,41.24176785112353,740.7736812745416,188382.3595485469,2236.015627903887,N,SF,P,P,2,N,WELLS FARGO,3.4846183629124567,03,2024-09-23
LOAN_005142,403388.10549242084,49.15430956063153,46.33870278278205,850.0,383526.3544179744,1636.8590873488654,N,SF,P,R,2,N,WELLS FARGO,4.680801806725433,03,2024-01-04
LOAN_005143,259253.98927083984,79.66892549501257,19.7939802721868,651.0206781754836,157652.28118386804,731.8900130005293,N,SF,I,P,2,N,WELLS FARGO,3.0501344757456135,03,2024-01-02
LOAN_005144,390796.2313627049,67.07323503149414,19.6056903709933,678.4931256427201,250763.70540520427,1475.8463398015972,N,CO,P,P,2,N,BANK OF AMERICA,3.789935125738967,09,2024-03-30
LOAN_005145,312347.9809164594,60.29529381074104,30.399819342301246,809.757418994226,138291.1198739279,1428.524142531213,N,SF,P,P,2,N,QUICKEN,3.9980053760748673,03,2024-08-05
LOAN_005146,287571.4222837564,55.98633443200384,39.56128605741,617.6719702991182,277035.61760972324,465.7660076760635,N,SF,P,P,2,N,QUICKEN,5.0946874082874745,03,2024-10-03
LOAN_005147,278861.5770182031,77.41463246380734,18.661808062460466,825.575388634071,295019.60842450056,1673.8258808487533,N,CO,P,P,2,N,BANK OF AMERICA,3.737773896771921,03,2024-06-06
LOAN_005148,374661.1364602157,97.61561548970047,32.27015736955906,623.4035694252343,307930.4173168383,1976.4110590689304,N,SF,P,P,2,N,WELLS FARGO,4.490798267247433,03,2024-12-03
LOAN_005149,332557.781678707,68.86991481440937,24.095730459402482,768.8178850568827,287438.7202898159,1288.57627450667,N,MH,P,C,2,N,QUICKEN,3.156358975869376,03,2024-07-22
LOAN_005150,527582.5427647638,83.85405466612983,37.00829099825002,572.5559178827777,364146.84321845055,1353.9685641089509,N,SF,P,C,2,N,CHASE,4.601652069846593,03,2024-07-13
LOAN_005151,214777.5357002676,73.46600474673612,22.021131785041096,723.610387199065,205677.73836366888,1221.3990142935836,N,SF,P,C,2,Y,CHASE,5.4552357336618345,03,2024-01-19
LOAN_005152,351810.1702029976,55.659268663449105,37.71803000274179,610.4375608492137,165338.04017931517,1692.727061071412,Y,SF,P,P,2,Y,BANK OF AMERICA,4.171623040749873,03,2024-05-01
LOAN_005153,247079.89901884872,86.02217015265626,28.417851891822917,850.0,203026.18230747723,1375.2686773566852,N,SF,P,P,1,Y,BANK OF AMERICA,3.1718388034525686,03,2024-10-24
LOAN_005154,213071.30130113562,58.57961933958943,20.628594763189575,634.2695589763588,142301.53469100912,1395.187376689209,N,SF,P,C,2,N,WELLS FARGO,4.731454093907952,09,2024-07-17
LOAN_005155,298913.2862965028,75.32439945890347,30.636899554268886,653.6914392815327,256302.3753755454,1095.2907262277229,N,SF,I,P,2,N,WELLS FARGO,6.379784389161077,03,2024-01-15
LOAN_005156,313735.2479407036,69.87719377492043,10.620266855116473,762.8340765042299,238830.26821980017,2520.667194780315,Y,SF,P,P,2,N,WELLS FARGO,4.200193572743444,03,2024-02-12
LOAN_005157,591817.3555060092,88.39616151848537,24.409054278950602,671.923389688261,288202.9873597237,1370.1943374976322,N,SF,I,P,2,N,CHASE,4.69752657780207,03,2024-04-13
LOAN_005158,281585.4184316798,59.1277351129397,33.37401070324662,775.9962685615361,120700.68219479632,1850.292758575415,N,SF,P,R,1,N,BANK OF AMERICA,3.537051142306546,03,2024-02-13
LOAN_005159,186982.12705153166,80.86304861702939,12.282452209681047,663.128785706737,248959.0100272875,1632.7326374766758,N,CO,S,C,2,Y,QUICKEN,4.047719853674288,03,2024-09-06
LOAN_005160,327301.0717494386,62.40303888976949,5.0,656.9639234717956,347158.4692252639,220.18207495819001,N,CO,P,P,1,Y,CHASE,3.938067776458957,03,2024-08-04
LOAN_005161,92535.99624536317,67.33342181506822,6.606326801868327,717.7953035135562,295778.3556355705,1314.6500983237208,N,SF,P,C,2,N,BANK OF AMERICA,5.043763871904496,03,2024-04-01
LOAN_005162,290804.32173957344,20.47199658689847,43.2712855550037,622.6455594431886,98357.1299410568,923.5124185513434,N,SF,P,C,1,Y,WELLS FARGO,3.7654075088156946,03,2024-03-05
LOAN_005163,301602.52822951606,100.0,29.232409872372706,751.7093091733987,249063.28348150838,1988.367534941679,N,SF,S,P,2,N,CHASE,4.098533205834813,03,2024-09-03
LOAN_005164,379460.03829452116,83.25835399239348,24.675346059928128,790.1838815895804,191378.00316381207,866.8097971512123,N,SF,P,P,2,N,CHASE,4.739135127738671,03,2024-09-01
LOAN_005165,397362.2249427847,63.48978771092753,39.4515473566683,764.239731199395,251028.95083260877,1747.4100828476364,N,CO,S,C,3,N,BANK OF AMERICA,2.4754572330581612,03,2024-12-20
LOAN_005166,249643.03810922825,58.13016467500509,25.95550317530889,771.4624697102604,219547.74622115516,1998.246162428089,N,CO,P,C,2,Y,CHASE,5.235225391975398,03,2024-06-27
LOAN_005167,284938.5985370067,67.56526870680989,32.68461899866732,566.0115824027733,389143.71272715006,1640.203658786278,N,SF,P,P,1,N,CHASE,3.203935296816193,09,2024-08-18
LOAN_005168,223387.9169389329,85.75319302229177,30.25755350923263,683.0681803312754,256857.05461776635,1501.888466853893,N,SF,I,P,1,Y,QUICKEN,3.299543395347374,03,2024-10-01
LOAN_005169,187193.74451923062,46.618726116226114,25.290005792470218,701.834786748503,275340.69715950167,1302.044826640513,N,SF,P,C,1,N,QUICKEN,3.34927609523434,03,2024-06-03
LOAN_005170,330989.47793806344,72.87623371058493,32.94145883889106,836.3562137436479,246474.91128245642,1438.2491903566536,Y,PU,P,C,1,N,WELLS FARGO,5.917170516055132,03,2024-03-14
LOAN_005171,172641.44514034007,100.0,37.732612214201446,673.4954089328032,287956.04927606863,829.9507063898672,N,CO,S,R,2,N,WELLS FARGO,5.814901027847164,03,2024-04-08
LOAN_005172,258537.30994281368,57.99080496048293,28.150933829830123,535.8612405767869,232649.1731324071,1588.9382471695467,N,SF,P,P,2,N,QUICKEN,3.7121912188060042,03,2024-06-14
LOAN_005173,200482.60401007626,76.20577558145483,25.394444268453853,639.6824394402539,311881.42501354095,2025.7439213861367,Y,MH,P,C,2,N,QUICKEN,6.134366587951475,03,2024-04-30
LOAN_005174,354968.31862902595,100.0,26.574875920005468,667.1045426089768,218645.96137464777,1063.8051590235495,N,SF,P,P,2,N,QUICKEN,6.105225773747729,03,2024-02-17
LOAN_005175,480143.0099266488,84.4822744453616,7.020874672142682,547.4814292857877,360116.26986619935,1509.1923308486666,Y,SF,P,C,2,Y,CHASE,4.6261955332739735,03,2024-05-15
LOAN_005176,169841.2017196669,76.88885730728182,32.83059546508912,797.49620165647,289715.76773177605,1448.2686251716964,N,SF,P,P,2,N,QUICKEN,6.601077084028093,03,2024-02-27
LOAN_005177,114698.15171024308,82.59954682363504,17.908887110114485,594.4335974251953,237795.41736185874,1656.3221852787326,N,CO,P,P,2,N,QUICKEN,5.801688670502424,03,2024-03-15
LOAN_005178,287511.3114649933,68.98701997485446,36.29718724118924,755.681723858567,317367.3464870871,1231.7844787810616,N,PU,P,C,1,Y,QUICKEN,4.38050422658905,03,2024-07-21
LOAN_005179,301569.7795957758,94.4944692795516,29.09575899324706,632.6082619442773,289442.4038039233,745.726835901005,N,SF,P,P,2,N,WELLS FARGO,5.084991121205408,03,2024-10-21
LOAN_005180,321865.93067572976,69.01004965649682,31.051210965304406,840.5587493844062,316185.2120955861,939.8816452072251,N,MH,P,C,2,Y,BANK OF AMERICA,3.844254845271649,03,2024-03-18
LOAN_005181,255367.9484765655,45.612275868960346,37.00329170606202,697.9077041777475,256859.51029972613,340.8066068426251,N,SF,I,C,1,N,BANK OF AMERICA,4.1805014011837,09,2024-10-11
LOAN_005182,279936.07011745684,69.1304534408931,20.734762336590652,681.6710676331658,230704.97858037375,1888.0292070172136,N,SF,P,P,2,N,CHASE,4.367642455485667,03,2024-07-18
LOAN_005183,336751.0410540602,60.498982051849445,33.69248443350957,762.2603557325326,260822.0945978576,1698.8286757044857,N,MH,P,P,1,N,QUICKEN,3.6110869310427276,03,2024-09-01
LOAN_005184,404043.0892644839,70.78208981703855,32.67621052562665,639.4159612383406,209969.87131585745,1492.731995749677,N,SF,P,C,2,N,BANK OF AMERICA,4.696980537057261,03,2024-08-30
LOAN_005185,104495.12296817172,71.11373911379053,28.15219167357207,766.0437179115361,328346.2915623151,1151.467864677886,N,SF,P,R,1,N,QUICKEN,2.532420496160048,03,2024-07-28
LOAN_005186,263106.0560968538,92.9613479970736,20.71813799236462,681.4665100130806,367534.9451547243,1418.9662863855876,N,SF,P,P,2,N,BANK OF AMERICA,4.653062506509038,03,2024-03-20
LOAN_005187,321380.87939410633,85.42939089996578,35.95238364055164,672.4318522711951,296323.001460211,1485.7485410425834,N,SF,P,P,1,Y,QUICKEN,4.126806331219575,03,2024-12-24
LOAN_005188,208202.38953892642,78.94898231363095,37.034545444193164,712.9945031772843,363452.60881331714,1239.3660525571518,N,SF,P,R,2,Y,CHASE,5.246490519874884,03,2024-01-12
LOAN_005189,473116.96317673,74.95581883001107,31.136020259778842,632.8263651210663,340149.16368874116,1258.4027669371076,N,SF,I,R,2,N,QUICKEN,4.059631205569543,02,2024-05-02
LOAN_005190,236459.0119771263,59.11712986713008,19.296975842853552,704.7286652330665,228539.8602902525,2154.744713070795,Y,SF,I,P,2,Y,CHASE,4.781595532405425,03,2024-12-16
LOAN_005191,295870.7312992717,42.28237143501484,24.72550967074546,747.1588037698085,316863.40002966067,874.5916184428621,N,PU,P,P,2,N,BANK OF AMERICA,4.199350550504838,06,2024-06-28
LOAN_005192,355602.2096842291,76.69740017089175,29.396672775799335,535.300688102579,147362.72844374873,1996.43377571059,Y,SF,S,C,2,N,QUICKEN,3.4323065560398383,03,2024-10-12
LOAN_005193,240871.52111981055,86.91961805360488,36.88494549982094,807.304602363008,264885.50237345224,692.4360932606089,N,PU,S,C,2,Y,CHASE,4.658846747185463,03,2024-05-25
LOAN_005194,115342.69521955829,73.37499175133117,14.165105988868834,785.278250410232,155411.6514416886,2303.8886079526264,Y,CO,P,P,1,N,BANK OF AMERICA,4.538125038341977,03,2024-04-21
LOAN_005195,257134.54730834666,66.97718515819949,24.361965356956233,571.6338260346903,241227.5276607224,305.20019641854947,N,SF,P,R,1,N,QUICKEN,5.457131819692602,03,2024-10-12
LOAN_005196,402944.05559270404,81.96753247821319,25.973274400577978,559.1654163449082,134824.4163078266,1732.694387741397,N,SF,P,P,2,Y,WELLS FARGO,5.963617531695121,03,2024-12-29
LOAN_005197,266310.4873214861,73.75001699063479,29.167784205969706,787.3525300480956,337544.32421648403,1170.65168847814,N,CO,S,P,1,Y,CHASE,6.745056609483722,03,2024-06-06
LOAN_005198,215356.56985410216,100.0,16.98674715975153,781.1615126812844,218409.2693868966,1416.488912544481,N,SF,P,C,1,N,QUICKEN,4.852149808458556,03,2024-10-16
LOAN_005199,392567.22095027217,93.49092513102427,27.824672216266666,769.8427803193115,322505.80426927883,1432.3927885422909,N,SF,P,P,1,N,WELLS FARGO,4.905257397723941,03,2024-11-09
LOAN_005200,266922.5103976947,89.39262085534995,26.895164356874105,605.8460957198146,243958.34965079228,1802.8089548020362,N,SF,P,C,1,N,WELLS FARGO,4.754374174317079,03,2024-04-20
LOAN_005201,248983.91863497827,86.36601171314855,19.624081285103436,850.0,102463.62020611894,519.213302547364,N,CO,P,C,2,N,QUICKEN,3.66756971630939,03,2024-07-22
LOAN_005202,314945.60896633094,55.64748878322814,28.82032415831316,659.5999306547578,211267.03059600588,1484.6033850570893,N,SF,P,P,2,N,WELLS FARGO,4.132585222898542,03,2024-10-30
LOAN_005203,377075.0209618787,84.944905530789,24.58830903214498,739.15812328146,207543.06739130378,1592.6062690667834,Y,SF,P,P,1,N,BANK OF AMERICA,4.959040951488095,03,2024-01-16
LOAN_005204,538171.3531732546,80.64488936469863,34.95586142509707,740.142321747107,248817.8001834101,1169.3486580924255,N,SF,P,P,2,Y,CHASE,5.712199151717195,15,2024-07-05
LOAN_005205,382723.6107657423,84.09637092586745,21.146724389956614,847.4344922237885,370642.8183453822,1444.4718800147257,N,PU,S,C,2,N,CHASE,5.689608119152855,03,2024-06-26
LOAN_005206,415983.9966388344,82.3891423021958,30.89834122128455,730.0133839954995,383889.34048011655,1167.9362548497693,N,SF,P,P,1,N,BANK OF AMERICA,4.277593508811865,03,2024-01-25
LOAN_005207,249403.38010121445,81.79143881772099,21.916111627707316,753.2673084539624,231501.4273711131,1777.3864272496967,N,CO,P,P,1,Y,QUICKEN,3.716136450659853,03,2024-05-31
LOAN_005208,197413.18940305238,100.0,24.002457618411874,713.8299298036734,149177.70197991072,1681.9762568718218,N,SF,P,C,2,N,CHASE,5.956033904913812,03,2024-04-16
LOAN_005209,306233.1349619123,73.85721495072121,32.972916277054054,624.2720489030642,190471.29874511593,1608.4914886868005,N,SF,P,P,2,N,CHASE,3.892652145235914,03,2024-03-23
LOAN_005210,310716.99152595963,89.04506071243995,32.34717732842156,534.5071522850416,288368.7335102443,1831.1938953684016,Y,SF,S,P,2,Y,BANK OF AMERICA,3.2624190208815915,03,2024-08-10
LOAN_005211,192148.72586354028,67.93515284603995,25.829778174216397,722.6063899835187,241340.6029409814,2123.593864988742,N,SF,I,P,2,N,QUICKEN,4.720095892814774,15,2024-06-17
LOAN_005212,282470.5470095987,86.85962375831508,27.305893816673322,607.0109527588177,123974.20426868054,1004.2459187374416,Y,SF,P,R,4,N,BANK OF AMERICA,4.200547709672757,03,2024-08-08
LOAN_005213,339931.7601719131,89.08979835348683,15.46393554890476,748.0141772251097,209712.59279805116,2611.066233821527,N,MH,P,P,2,N,WELLS FARGO,4.398012569837998,03,2024-08-09
LOAN_005214,336039.339501808,80.46639115703022,44.027643105807,731.9000069747325,354925.91377998254,1696.561908804657,N,SF,P,P,2,Y,QUICKEN,4.274306596443346,09,2024-01-24
LOAN_005215,350428.78533842723,100.0,36.87456397878028,729.9546956837888,273380.4765947887,1249.4272168171085,N,SF,P,C,1,Y,CHASE,4.423870028567663,03,2024-10-20
LOAN_005216,329096.4730137443,61.73585945459374,36.51448050871107,635.7660304430028,253783.313484847,2649.802198433321,N,MH,P,R,3,N,QUICKEN,4.435327822763674,03,2024-02-22
LOAN_005217,249299.1340729944,67.69168587497667,14.049677830437847,802.9235261089093,218896.4851891159,1292.4729791461334,N,SF,P,P,4,Y,WELLS FARGO,5.061541238575629,03,2024-01-04
LOAN_005218,248609.93733511568,78.18570129035234,24.045100075107133,757.9816877783692,213203.38872534188,894.4557672475452,N,SF,P,C,2,N,WELLS FARGO,4.628322427287976,03,2024-07-13
LOAN_005219,180104.8602006124,88.21210280226333,26.65453971076377,625.4640173548333,293516.84551027435,1245.0880619315903,N,PU,S,P,2,N,WELLS FARGO,4.463865345246565,03,2024-08-28
LOAN_005220,478477.50391850946,77.691442819424,10.689385079659878,850.0,261364.8564782628,1221.0740958024253,N,CO,P,P,2,Y,WELLS FARGO,4.936080295655037,03,2024-11-02
LOAN_005221,301345.0364619293,94.28638554765848,38.89950096076087,703.1366945932153,311681.2952725838,2042.4685592401315,N,SF,P,P,4,N,WELLS FARGO,5.3003726941084945,03,2024-11-10
LOAN_005222,277514.6944205148,65.07465193550522,44.53884488548136,613.2570799472954,293731.782307205,1443.605756604516,N,SF,P,C,2,N,WELLS FARGO,3.207720408170373,03,2024-07-03
LOAN_005223,207120.79185475415,57.89132265767168,50.61934956003614,659.3318412590537,251577.6097272995,1550.043982949496,N,MH,I,P,2,N,QUICKEN,3.8038679977886574,03,2024-06-03
LOAN_005224,593565.7902327778,79.62192504804757,19.541161724822636,599.2887310746714,280736.78407031967,1531.7930005248925,Y,SF,P,P,1,N,QUICKEN,2.9088226985311034,03,2024-02-05
LOAN_005225,192667.19677771046,73.84229585829455,31.173234968342737,828.7541534149523,202597.40159448286,2083.064593200764,Y,SF,S,P,2,Y,BANK OF AMERICA,4.453999562472477,15,2024-08-31
LOAN_005226,257115.20743939266,83.1429558053733,43.228182691504216,806.435866146335,246146.50951690442,1338.7140346484232,Y,SF,P,P,1,Y,CHASE,3.965685249266778,03,2024-09-23
LOAN_005227,341583.683628606,74.58896563700245,27.463815210530463,779.1583659789096,357276.0337928233,1397.4872849911774,N,SF,P,R,2,N,BANK OF AMERICA,3.5401169835741926,03,2024-02-17
LOAN_005228,360021.29657442775,69.89970314064814,24.33012086157322,764.091352148228,250856.80221432247,1155.6600350283027,Y,SF,P,P,1,N,BANK OF AMERICA,4.494477730311647,03,2024-11-26
LOAN_005229,395793.2055215684,73.87593642414414,11.33982326455509,819.8673728653098,232624.75598408323,1289.6480666748312,N,SF,P,C,2,Y,CHASE,3.4913888177725716,03,2024-05-17
LOAN_005230,480760.8507769263,75.43273342189778,41.32622457771749,700.640463006245,266838.754349887,1762.5787493806652,N,MH,P,R,1,Y,QUICKEN,4.998106403318473,03,2024-12-18
LOAN_005231,350615.7655460712,70.42528050227504,29.80739243926635,753.8129714783245,156754.37317760667,1864.3281750453937,N,SF,P,P,1,N,QUICKEN,4.413767784370441,03,2024-04-27
LOAN_005232,194396.92000333325,71.95301930514857,22.706581410369377,655.0486775692801,267667.8627843795,2349.91550225412,Y,PU,P,R,2,N,WELLS FARGO,4.214889853862088,03,2024-08-01
LOAN_005233,274305.48748782184,68.94609994519635,32.838572898288604,707.7241158047088,385683.52129104955,1447.9696343177807,N,CO,P,P,2,N,CHASE,4.634206755144725,03,2024-04-27
LOAN_005234,330783.2372513885,87.8499767980411,31.530053731786648,756.0061738533911,185310.8516624426,1368.1159336389856,N,CO,P,P,2,N,QUICKEN,5.017753364769984,03,2024-02-17
LOAN_005235,506822.60415058234,77.91031506758699,31.682591023545914,473.508574097873,271364.4120212749,1698.5812982367122,N,SF,P,P,1,N,CHASE,4.410503928503032,03,2024-05-15
LOAN_005236,160219.4521575703,100.0,27.829019376733246,670.4231379492227,248120.4607271094,1265.57052497527,N,SF,S,P,2,N,CHASE,4.180332646898175,15,2024-02-25
LOAN_005237,420257.65052252274,77.41056826917693,46.22358158763366,733.1989711819347,246073.00842107905,1179.6356045589978,N,SF,P,P,2,N,BANK OF AMERICA,4.302703576630003,03,2024-08-04
LOAN_005238,317991.43695464166,66.73713794507007,28.663402667375777,713.7987147246901,244629.78005329665,1661.7961955007472,Y,SF,P,P,2,N,BANK OF AMERICA,5.264758237789304,03,2024-03-28
LOAN_005239,383783.05352294806,100.0,46.19322076323304,683.8082939403575,307144.7107016521,1304.088323864624,N,CO,I,R,3,N,CHASE,2.938898763128838,03,2024-06-21
LOAN_005240,289800.5283364068,81.20439566571503,35.641169264001974,767.1321551045983,162150.29271835077,1355.2377284671245,N,CO,P,C,2,Y,CHASE,4.445855787825634,03,2024-12-22
